Track,Album Name,Artist,Release Date,Spotify Streams,YouTube Views,TikTok Views
GIRL LIKE ME,Translation,Black Eyed Peas,6/18/2020,529404392.0,53885408.0,583303862.0
Blinding Lights - Instrumental,Blinding Lights,The Weeknd,9/11/2020,5191059.0,685599294.0,490367040.0
Here With Me,Here With Me,Marshmello,3/8/2019,676451716.0,211922060.0,89270256.0
Ain't Your Mama,Ain't Your Mama,Jennifer Lopez,4/7/2016,478791369.0,964694090.0,281205271.0
Rock My Body,Rock My Body (with INNA & Sash!),R3HAB,4/28/2023,155454907.0,49199015.0,2164944.0
TWINNEM,TWINNEM,Coi Leray,9/20/2021,34116353.0,73393043.0,6661617341.0
Mood,Mood,Makar,8/5/2022,86132200.0,43654805.0,397336191.0
TU$$I (with Dei V),TU$$I (with Dei V),YOVNGCHIMI,10/20/2023,94305899.0,48837884.0,73323706.0
"Duki: Bzrp Music Sessions, Vol. 50","Duki: Bzrp Music Sessions, Vol. 50",Bizarrap,11/16/2022,158017957.0,112378481.0,227308261.0
The Bones,GIRL...The Bones,Maren Morris,2/22/2019,461420009.0,97498335.0,123888567.0
Good News,Good News,Mac Miller,1/9/2020,447761883.0,183168994.0,367511487.0
Wiggle (feat. Snoop Dogg),Talk Dirty,Jason Derulo,9/10/2013,458706557.0,329962266.0,1599868506.0
Evoque Prata,Evoque Prata,MC MENOR HR,9/9/2022,224150665.0,105711690.0,279699428.0
MIDDLE CHILD,TrapStar Turnt PopStar,PnB Rock,5/2/2019,143152814.0,111536750.0,56902607.0
Pakistan,Pakistan,D-Block Europe,6/29/2023,43844757.0,15389226.0,1420.0
Beat the Odds,Beat the Odds,Lil Tjay,8/26/2022,115581471.0,46251839.0,93356963.0
Barely Breathing,Barely Breathing,Grant Averill,10/22/2021,1479227.0,105953.0,5235190320.0
All Around The World (La La La),All Around The World (La La La),R3HAB,4/5/2019,654965766.0,147035496.0,1859282676.0
"You're On Your Own, Kid",Midnights,Taylor Swift,10/21/2022,587555589.0,43130763.0,342958656.0
ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý (My head is spinning like a screw),ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý,kostromin,2/2/2021,116542329.0,115229170.0,3964454629.0
Already Rich,Already Rich,Yeat,5/3/2023,156047755.0,13251602.0,273007809.0
Bruises,Bruises,Lewis Capaldi,3/31/2017,1135588382.0,375823933.0,120059618.0
exile (feat. Bon Iver),folklore,Taylor Swift,7/24/2020,757789027.0,144150389.0,553360638.0
THE GIRLS - BLACKPINK THE GAME OST,THE GIRLS (BLACKPINK THE GAME OST),BLACKPINK,8/25/2023,116539504.0,92628391.0,870565.0
ýý ýýýýýýýýýý,ýý ýýýýýýýýýý - Single,A.V.G,7/17/2023,10694922.0,120681039.0,16374449.0
Love Sosa,Finally Rich (Deluxe),Chief Keef,1/1/2012,757522352.0,101146931.0,450672924.0
HIND'S HALL,HIND'S HALL,Macklemore,5/10/2024,22463244.0,2237688.0,272100.0
Skibidi,"Antipositive, Pt. 2",Little Big,10/5/2018,46872738.0,876122384.0,460636179.0
I'm Geekin,I'm Geekin,DDG,4/21/2023,76004507.0,9862592.0,1467434192.0
Eres Mï¿½,"Fï¿½ï¿½rmula, Vol. 2 (Deluxe Edit",Romeo Santos,2/25/2014,562983225.0,1452593496.0,314778494.0
Sunrise,One Thing At A Time,Morgan Wallen,3/3/2023,104516305.0,44535669.0,23849216.0
Para de Mentir,Para de Mentir,Oruam,11/16/2023,44091443.0,81099679.0,1998040.0
Yo Ya No Vuelvo Contigo - En Vivo,Viva Mï¿½ï¿½xico (En V,Grupo Firme,11/25/2020,1969714.0,678412558.0,10405552.0
Bella y Sensual,Golden,Romeo Santos,7/21/2017,494373634.0,824555368.0,40949580.0
Bertahan Terluka,Bertahan Terluka - Single,Fabio Asher,2/2/2022,171663870.0,169981704.0,4039554717.0
if looks could kill,if looks could kill,Destroy Lonely,3/3/2023,88771696.0,11580205.0,13785559.0
Trampoline,Trampoline,SHAED,5/18/2018,229366200.0,96307326.0,815192203.0
Alone (with Nicki Minaj),Alone,Kim Petras,4/21/2023,79045342.0,34142538.0,105037367.0
Godï¿½ï¿½ï¿½,GO LIVE,Stray Kids,6/17/2020,354643707.0,529909818.0,703479878.0
Te Vi,Los muchachos vol. 1 - EP,Piso 21,6/1/2018,752708868.0,535764821.0,427823320.0
I Wanna Be Yours,AM,Arctic Monkeys,1/1/2013,2185240293.0,109538379.0,105020737.0
Boyfriend,Believe,Justin Bieber,1/1/2012,538918222.0,992302781.0,149188520.0
PARANOIA,PARANOIA,HEARTSTEEL,10/23/2023,77600263.0,50406342.0,80073768.0
Story of My Life,Story of My Life,One Direction,10/28/2013,1275036167.0,264658339.0,862277477.0
Black Summer,Black Summer,Red Hot Chili Peppers,2/4/2022,128264127.0,57252735.0,20590526.0
Wish,Wish,Diler Kharkiya,11/20/2020,10848948.0,681881643.0,1327611.0
Let Me Love You,Turning Point,Mario,1/1/2004,971172980.0,996052113.0,171491357.0
Sofia,Sofia,Alvaro Soler,4/15/2016,353525330.0,1004545222.0,151019644.0
Ya Lili,Ya Lili,Balti,11/7/2017,54678867.0,1004615686.0,816621236.0
Those Eyes,Those Eyes,New West,5/10/2019,785139012.0,147215663.0,594352793.0
Explï¿½ï¿½,Para Mi Ex,Myke Towers,12/15/2020,243931915.0,337123245.0,116038150.0
Girl On Fire,NRJ Music Awards 2013,Alicia Keys,1/1/2012,646295324.0,719570982.0,1264756176.0
Like I Want You,LIKE I WANT YOU,Giveon,11/21/2019,382565051.0,121875542.0,123745488.0
Black Magic,Black Magic,Little Mix,5/21/2015,642037328.0,1143353058.0,290754721.0
Budapest,Did You Hear the Rain?,George Ezra,11/3/2013,1142061871.0,265620751.0,42711557.0
Mi Tesoro (feat. Nicky Jam),Motivan2,Zion & Lennox,9/30/2016,162240700.0,168005056.0,1426765550.0
ERE,ERE,juan karlos,8/4/2023,117290821.0,79061420.0,201566991.0
Alcohol-Free,Alcohol-Free,TWICE,6/9/2021,224295163.0,398036555.0,811061720.0
Bad boy,Bad boy,Marwa Loud,1/1/2018,228588822.0,526305086.0,3551204518.0
Voices In My Head,Voices In My Head,Falling In Reverse,5/31/2022,122568479.0,109752215.0,33939631.0
Hati-Hati di Jalan,Manusia,Tulus,3/3/2022,306652166.0,225136062.0,1719389454.0
Algo Mï¿½ï¿½,Algo Mï¿½ï¿½,Rauw Alejandro,6/25/2020,304134537.0,345512160.0,279992648.0
Quicksand,Quicksand,Morray,10/30/2020,92536126.0,290871758.0,101473422.0
Singapur,El Androide,El Alfa,5/15/2020,200520284.0,477774248.0,1255331962.0
Just Dance,The Fame,Lady Gaga,1/1/2008,1062571821.0,566585521.0,623454990.0
Tom's Diner,Tom's Diner,AnnenMayKantereit,6/28/2019,296543065.0,205245834.0,2473547695.0
Marvins Room,Marvins Room,Drake,7/22/2011,597923434.0,201599895.0,138482890.0
The Motto,Take Care (Deluxe),Drake,11/15/2011,549699659.0,76930754.0,13825915.0
Hot (feat. Gunna),So Much Fun,Young Thug,8/16/2019,387820994.0,292576551.0,366572254.0
Skibidi Toilet,Skibidi Toilet,Lil Big Stack,6/18/2023,8388731.0,7936486.0,639301182.0
moment,moment,Vierre Cloud,12/19/2019,383570519.0,25031987.0,332001686.0
Heaven Takes You Home,Paradise Again,Swedish House Mafia,4/15/2022,248202976.0,59788261.0,36131031.0
Razzi Bolja,Razzi Bolja,Harjeet Deewana,1/17/2021,14329936.0,651601460.0,249060.0
"Tested, Approved & Trusted",I Told Them...,Burna Boy,8/23/2023,42115225.0,35754905.0,12150553.0
GALOPA,GALOPA,PEDRO SAMPAIO,9/16/2021,210287302.0,312406682.0,1043956869.0
Reckless,Reckless,Madison Beer,6/4/2021,504851489.0,156937871.0,763454337.0
BEST ON EARTH (feat. BIA) - Bonus,BEST ON EARTH (feat. BIA),Russ,10/18/2019,236121136.0,66409032.0,44773047.0
Drunk (And I Don't Wanna Go Home),Drunk (And I Don't Wanna Go Home),Elle King,2/26/2021,198817832.0,72494045.0,88185708.0
Overdrive,Overdrive,Post Malone,7/14/2023,130236751.0,9721972.0,52127762.0
Cuando Nadie Ve,Cuando Nadie Ve,Morat,6/8/2018,621596476.0,761391767.0,84607917.0
Freak (feat. REI AMI),Thrill Seeker,Sub Urban,3/13/2020,193103080.0,282087862.0,1526797371.0
Sugar Rush Ride,The Name Chapter: TEMPTATION,TOMORROW X TOGETHER,1/27/2023,178523233.0,140763661.0,697618053.0
Me Escapï¿,Me Escapï¿,DobleP,9/7/2023,36559856.0,44786762.0,722844173.0
Sakhiyaan,Sakhiyaan,Maninder Buttar,10/21/2018,177496669.0,776438148.0,339486868.0
Without You (feat. Sandro Cavazza),AVï¿½ï¿½CI ,Avicii,8/10/2017,1074175360.0,293084186.0,229614343.0
Aynen,Hermano,Heijan,4/28/2023,66701855.0,132663199.0,52142540.0
IDGAF,Dua Lipa (Deluxe),Dua Lipa,6/2/2017,1583012380.0,223607979.0,135618240.0
Maniac,Maniac,Conan Gray,10/25/2019,845222205.0,108306968.0,316355255.0
Love Me Harder,So Fresh ï¿½ï¿½ï¿½ The Hits Of Summer 2015 + Best O,Ariana Grande,1/1/2014,917284463.0,930161541.0,18428812.0
Si Supieras,Si Supieras,Daddy Yankee,6/28/2019,306404848.0,605370523.0,56631793.0
Love Someone,Love Someone,Lukas Graham,9/7/2018,753200066.0,277222671.0,192443386.0
Heart On Ice,Heart On Ice,Rod Wave,5/31/2019,320136804.0,300606606.0,415394142.0
POP/STARS,POP/STARS,K/DA,11/3/2018,352999804.0,688305700.0,22307459.0
Ring (feat. Kehlani),Invasion of Privacy,Cardi B,4/6/2018,242105356.0,327705174.0,38979215.0
Potion (with Dua Lipa & Young Thug),Potion (with Dua Lipa & Young Thug),Calvin Harris,5/27/2022,221965013.0,51083768.0,4096148.0
"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,10/11/2011,1431126152.0,850533301.0,222945510.0
NEW MAGIC WAND,IGOR,"Tyler, The Creator",5/17/2019,617991511.0,100752374.0,661984472.0
Monster,Monster,LUM!X,4/19/2019,324575469.0,84490948.0,4875609910.0
River (feat. Ed Sheeran),Revival,Eminem,12/15/2017,830410811.0,288374900.0,33671145.0
Churchill Downs (feat. Drake),Come Home The Kids Miss You,Jack Harlow,5/6/2022,153857576.0,77159004.0,72804876.0
Wide Awake,538 Hitzone 63,Katy Perry,1/1/2012,447997798.0,1129883893.0,63097743.0
Lush Life,Lush Life,Zara Larsson,6/5/2015,1429205245.0,156015402.0,323351717.0
Wildberry Lillet,Wildberry Lillet,Nina Chuba,8/12/2022,161145820.0,62678908.0,409238375.0
Amapiano,Amapiano,Asake,5/23/2023,68990989.0,29014150.0,240070262.0
Hola Seï¿½ï¿½o,Ceinture noire (Transcendance),GIMS,4/25/2019,208249257.0,639243342.0,111981041.0
M.A (Mejores Amigos),M.A (Mejores Amigos) - Single,BM,9/20/2022,179475517.0,162785261.0,32565249.0
Dream Girl - Remix,Dream Girl (Remix),Ir Sais,12/6/2019,289196126.0,403607329.0,758684528.0
Me Enamorï¿,Me Enamorï¿,Shakira,1/1/2017,388986035.0,1029205329.0,138694370.0
Geri Dï¿½ï¿½nem,Geri Dï¿½ï¿½nem,Semicenk,5/5/2023,111150894.0,130717641.0,31451449.0
on the street (with J. Cole),on the street (with J. Cole),j-hope,3/3/2023,183683364.0,67664152.0,803916984.0
LOST FOREVER,UTOPIA,Travis Scott,7/28/2023,66878719.0,2866171.0,4277522.0
Bad and Boujee (feat. Lil Uzi Vert),Bad and Boujee (feat. Lil Uzi Vert) [Radio Version],Migos,10/28/2016,936450891.0,1274494178.0,223131.0
What Ifs (feat. Lauren Alaina),Kane Brown,Kane Brown,12/2/2016,516523975.0,407784529.0,10506569.0
SET ME FREE,READY TO BE,TWICE,3/10/2023,117186345.0,137633324.0,580855649.0
Say Something,Say Something,A Great Big World,11/4/2013,1064534331.0,113298251.0,339277915.0
You Belong With Me,Fearless,Taylor Swift,1/1/2008,643828366.0,1600713698.0,428418832.0
"Sex, Drugs, Etc.",Chit Chat,Beach Weather,11/4/2016,818926915.0,85879643.0,478999463.0
Tchuco Nela,Tchuco Nela,MC Rogerinho,4/8/2022,154127881.0,233659337.0,1245591509.0
Californication,Californication (Deluxe Version),Red Hot Chili Peppers,6/8/1999,1405353677.0,1518596886.0,226008149.0
La Mordidita,A Quien Quiera Escuchar (Deluxe Edition),Ricky Martin,2/10/2015,301574752.0,1379939508.0,236524309.0
One in a Million,One in a Million,Bebe Rexha,8/4/2023,109868838.0,6256696.0,7034216.0
Playing Games,Playing Games,Summer Walker,8/23/2019,177369022.0,200783046.0,75387907.0
Often,Ultimate R&B 2014,The Weeknd,1/1/2014,982399328.0,578225770.0,191313816.0
Better Things,Better Things - Single,aespa,8/18/2023,72446983.0,100786648.0,325517526.0
Swag Se Swagat,Tiger Zinda Hai (Original),Neha Bhasin,12/12/2017,22317486.0,1179253796.0,48439256.0
SEVILLA,SEVILLA,Thrife,8/12/2022,26054526.0,1500755.0,769574589.0
CUTE DEPRESSED,Cute Depressed - Single,Dyan Dxddy,2/2/2024,54477192.0,36326774.0,41400000.0
Inolvidable,Inolvidable,Ovy On The Drums,1/15/2020,256133319.0,515007268.0,341404786.0
Zombie,Zombie,Bad Wolves,1/19/2018,391235723.0,133338318.0,193481131.0
NI BIEN NI MAL,X 100PRE,Bad Bunny,12/23/2018,461199840.0,457134135.0,170750243.0
MAï¿½ï¿½ANA SERï¿½ï¿,MAï¿½ï¿½ANA SERï¿½ï¿,KAROL G,2/23/2023,132811353.0,53670834.0,163703206.0
My Heart Goes (La Di Da),Only Honest On The Weekend,Becky Hill,8/20/2021,300361628.0,73752014.0,11785929.0
Candy Shop,Candy Shop,50 Cent,1/1/2005,954807024.0,1230174677.0,950938614.0
ONLY,ONLY,LeeHi,8/27/2021,335212411.0,154369917.0,1513137827.0
Avalon,Avalon,$uicideboy$,5/21/2021,204669341.0,49001959.0,49284460.0
Puro Campeï¿½,Puro Campeï¿½ï¿½n - Si,Grupo Marca Registrada,10/14/2022,162996272.0,137834966.0,72517463.0
Esperï¿½ï¿½n,Esperï¿½ï¿½n,Manuel Turizo,12/7/2017,333106545.0,982437656.0,37754097.0
Gas Pedal,Gas Pedal - The EP,Sage The Gemini,3/19/2013,253903241.0,25539550.0,136052679.0
Landmines,Landmines,Sum 41,9/27/2023,18708085.0,6801971.0,68136.0
"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",Tyler ICU,4/28/2023,54611633.0,25626713.0,681526979.0
DANCE CRIP,DANCE CRIP,Trueno,11/17/2021,265253887.0,186689501.0,704505804.0
stellar,stellar,.diedlonely,6/23/2023,44235866.0,5698615.0,1776006642.0
En Tu Perra Vida,En Tu Perra Vida,Grupo Firme,5/12/2021,265126606.0,336327870.0,92652072.0
Malibu,Malibu,Miley Cyrus,5/11/2017,810044838.0,541704571.0,1190522330.0
Skin and Bones,Skin and Bones,David Kushner,1/19/2024,70354552.0,19123011.0,45949903.0
Spinnin,Spinnin,Connor Price,10/21/2022,164206429.0,12484960.0,182197234.0
Baby Shark,Baby Shark & More Kids Songs,Super Simple Songs,3/24/2017,53980875.0,1065036315.0,386999.0
BARBIEZ,Pa las Baby's Y Belikeada,Fuerza Regida,10/20/2023,90149537.0,61433874.0,38602611.0
Coladin,Indï¿½ï¿½,Zï¿½ï¿½ Vaqu,10/27/2022,68110254.0,220238857.0,175981880.0
"Coca Cola (From ""Luka Chuppi"")","Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,2/4/2019,84890640.0,939513536.0,7092486.0
Los Botones Azules,Mi Vida En Un Cigarro 2,Junior H,2/11/2022,409608018.0,144073017.0,274609855.0
Joli bï¿½ï¿,Joli bï¿½ï¿,Naza,9/11/2020,131677140.0,198494925.0,559416339.0
Time of Our Lives,Time of Our Lives,Pitbull,11/17/2014,1283683926.0,351633773.0,590688494.0
Blood // Water,Blood / / Water,grandson,10/27/2017,658966178.0,218493561.0,1291420904.0
Famous Hoes,Famous Hoes,NLE Choppa,12/10/2019,126680278.0,114034780.0,10857910.0
AMOR PROPIO,AMOR PROPIO,Grupo Frontera,10/19/2023,59582290.0,72157125.0,102839961.0
This Town,This Town,Niall Horan,9/29/2016,957810500.0,174370096.0,159860013.0
Maybe Youï¿½ï¿½ï¿½re The P,Maybe Youï¿½ï¿½ï¿½re The P,Ava Max,4/28/2022,181659395.0,50640948.0,87012707.0
Lil Bit,Lil Bit,Nelly,10/23/2020,250828412.0,47811498.0,158825909.0
Rainy Days,Layover,V,8/11/2023,253540909.0,67113019.0,5236353.0
Disaster,Disaster - Single,KSLV Noh,6/21/2021,258379092.0,54540038.0,1863921422.0
Feelings,Feelings,Sumit Goswami,7/7/2020,42067554.0,698286046.0,7829359.0
Trouble With A Heartbreak,Trouble With A Heartbreak,Jason Aldean,1/14/2022,54488988.0,29552269.0,14048502.0
Los Collares,Los Collares,Oscar Maydon,9/30/2022,332741927.0,150888295.0,86648762.0
Memories (feat. Kid Cudi),VIVA Club Rotation (Vol. 46),Kid Cudi,12/5/2008,923932404.0,589202937.0,1972131587.0
It's That Time,It's That Time,Marlon Hoffstadt,4/21/2023,29365536.0,3502786.0,124006258.0
Bakkal Amca,Bakkal Amca,Kukuli,5/10/2021,5755295.0,565493630.0,1040868.0
Long Journey,Nostalgia,Rod Wave,9/15/2023,26215354.0,16885737.0,63529208.0
Die A Happy Man,Die a Happy Man - Single,Thomas Rhett,1/1/2015,622198235.0,281739663.0,18928214.0
Dah Dah DahDah,Who is Nardo Wick?? (Deluxe),Nardo Wick,7/22/2022,142262820.0,35675859.0,365465494.0
Cab In A Solo,Cab In A Solo - Single,Scotty McCreery,8/18/2023,11614161.0,3113363.0,1218414.0
Sï¿½ï¿½,Sï¿½ï¿½,Anuel AA,11/18/2021,200764254.0,217898959.0,28799405.0
Bachke Bachke (feat. Yarah),Making Memories,Karan Aujla,8/18/2023,53303131.0,78846057.0,24708801.0
Fed Up,ANTI-ICON,Ghostemane,10/21/2020,219841054.0,128686770.0,1206875855.0
Slide,Slide,H.E.R.,9/27/2019,224529894.0,268061194.0,112923227.0
Be The One,Be The One,Eli Brown,3/31/2023,75309953.0,9963983.0,22133936.0
This City,Not a Hobby,Sam Fischer,1/19/2018,633467655.0,26434293.0,1120361528.0
Os Bico Tï¿½ï¿½o Se Perguntando (Letï¿½ï¿½,Os Bico Tï¿½ï¿½o Se Perguntando (Letï¿½ï¿½,MC PH,4/7/2023,131981248.0,127960114.0,33156781.0
Last Time I Saw You,Last Time I Saw You,Nicki Minaj,9/1/2023,66513420.0,15485803.0,87668727.0
Did Me Wrong,B4 BOA - Single,A Boogie Wit da Hoodie,9/8/2023,32916107.0,10840662.0,20835.0
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý (Fade),ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý (Fade) - Single,Jeff Satur,9/23/2022,41494349.0,267216988.0,102354732.0
Get Back,Meet The Woo 2,Pop Smoke,2/7/2020,355137565.0,45164581.0,637177334.0
Panic Room,Panic Room,Au/Ra,2/9/2018,256361762.0,183409458.0,298147047.0
Baila Conmigo (feat. Kelly Ruiz),Baila Conmigo (feat. Kelly Ruï¿½ï,Dayvi,12/28/2018,417257612.0,301418451.0,219625896.0
Noticed,Noticed,Lil Mosey,7/20/2018,727014998.0,348078879.0,25640147.0
Shoota (feat. Lil Uzi Vert),Die Lit,Playboi Carti,5/11/2018,686323132.0,168225696.0,343926725.0
Happy Birthday,Happy Birthday,Jovanie,3/22/2019,37866.0,1855597.0,567183479.0
The Greatest,The Greatest,Sia,1/1/2016,669427500.0,864787930.0,363488557.0
Ignite,Ignite,Alan Walker,5/11/2018,339954855.0,669877400.0,215231253.0
Sharing Locations (feat. Lil Baby & Lil Durk),Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,8/27/2021,172558590.0,74993454.0,80999687.0
Gï¿½ï¿½ï¿½p ï¿½ï¿½ï¿½ï¿½i,Gï¿½ï¿½ï¿½p ï¿½ï¿½ï¿½ï¿½i,Tuï¿½ï¿½ï¿½n,9/21/2023,1880312.0,58299522.0,168468483.0
Vette Motors,Vette Motors - Single,YoungBoy Never Broke Again,6/10/2022,80585683.0,88959234.0,42977111.0
Only Fine Girl,Only Fine Girl - Single,Spyro,9/29/2023,2490826.0,2189347.0,69943676.0
EVIL EMPIRE,YOUNG GENIUS,Lil Mabu,4/5/2024,6097493.0,25736622.0,3300000.0
Overwhelmed,Overwhelmed,Royal & the Serpent,6/26/2020,189175699.0,14575452.0,2001548087.0
Good as Hell,Good As Hell,Lizzo,3/9/2016,627625151.0,275081528.0,1187485509.0
Caroline,Caroline,Aminï¿,3/9/2016,761038233.0,71245011.0,131813469.0
Adictiva,Adictiva,Daddy Yankee,11/9/2018,428271245.0,587689921.0,67856339.0
Kitsch,Kitsch,IVE,3/27/2023,146489854.0,136400964.0,293588190.0
Rewrite The Stars,Rewrite The Stars,Zac Efron,11/17/2017,989608207.0,300627390.0,205446459.0
Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,8/1/2022,541018402.0,35777367.0,1096877338.0
GUCCI LOS PAï¿½ï,MAï¿½ï¿½ANA SERï¿½ï¿,KAROL G,2/24/2023,121721506.0,136014507.0,78468779.0
Legends Never Die,Legends Never Die (feat. Against The Current),League of Legends,9/15/2017,595564275.0,529533138.0,304569731.0
BLEED,BLEED - Single,The Kid LAROI,11/3/2023,66555473.0,4641915.0,14476475.0
Desde Esa Noche,Desde Esa Noche,Thalia,1/29/2016,322003779.0,1326260675.0,77792182.0
SOS (feat. Aloe Blacc),SOS (feat. Aloe Blacc),Avicii,4/10/2019,763658190.0,155980021.0,258338520.0
FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,9/25/2020,278032053.0,179207995.0,170949508.0
Kya Baat Ay,Kya Baat Ay,Harrdy Sandhu,9/24/2018,115373265.0,743095293.0,440380121.0
Do not touch,Do not touch,MISAMO,7/14/2023,65157999.0,117612168.0,161449720.0
PERSIAN RUGS,PARTYPACK,PARTYNEXTDOOR,10/16/2020,113153819.0,14448833.0,47272619.0
Ambition For Cash,Ambition For Cash,Key Glock,10/1/2021,315336758.0,29058447.0,1234944902.0
En Peligro de Extinciï¿½,En Peligro De Extinciï¿½,La Adictiva,5/13/2018,310742518.0,811416034.0,32767411.0
Besito,Besito,Soy Pau,7/8/2023,6220250.0,114811395.0,155823199.0
Be Kind (with Halsey),Manic,Marshmello,1/17/2020,664972754.0,148754253.0,275420611.0
Zukunft Pink (feat. Inï¿½ï,Zukunft Pink (feat. Inï¿½ï¿½z) - Si,Peter Fox,10/20/2022,131713257.0,33686131.0,94823161.0
CCC,CCC,Michelle Maciel,5/5/2023,205855278.0,78474072.0,253126168.0
Electric Love,Candy,Bï¿½ï¿,11/10/2014,1088889743.0,271796914.0,1412148968.0
MR. OCTOBER,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,10/13/2023,95925842.0,28849994.0,27249793.0
Jee Ni Lagda,Making Memories,Karan Aujla,8/18/2023,56798458.0,77968183.0,11740158.0
Nira Ishq,Nira Ishq,Guri,2/21/2019,102266938.0,531503711.0,544172370.0
lo que hay x aquï¿,lo que hay x aquï¿,Rels B,3/10/2023,223617742.0,57156070.0,51766245.0
Jugnu,Jugnu,Badshah,10/26/2021,162005746.0,402093763.0,74566411.0
NADIE SABE,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,10/13/2023,86588767.0,31617320.0,5482577.0
Graduation (with Juice WRLD),Graduation (with Juice WRLD),benny blanco,8/30/2019,358055646.0,79428378.0,1038829201.0
Fim de Semana no Rio,Fim de Semana no Rio,Teto,3/30/2022,174165147.0,228106838.0,119676469.0
Best Time,Larger Than Life,Brent Faiyaz,10/27/2023,149609501.0,3195354.0,15160078.0
Hot N*gga,Hot N*gga,Bobby Shmurda,7/25/2014,491313680.0,1058207974.0,300243753.0
No Sufrirï¿½ï¿½ por Nadie - R,No Sufrirï¿½ï¿½ por Nadie (Re,Joaquin Guiller,3/3/2023,18550706.0,159688005.0,117607339.0
For Tonight,For Tonight,Giveon,9/24/2021,259405297.0,68379159.0,71844871.0
Barely Holdin' On,Barely Holdin' On,Polo G,8/18/2023,49246411.0,17029916.0,27395460.0
Lihim,Lihim,Arthur Miguel,7/28/2023,68411628.0,19337973.0,297146611.0
Shake It Off (Taylor's Version),1989 (Taylor's Version),Taylor Swift,10/26/2023,118707702.0,9538075.0,76251071.0
Clara Bow,THE TORTURED POETS DEPARTMENT,Taylor Swift,4/18/2024,83518075.0,3279453.0,981800.0
Quiï¿½ï¿½reme Mientras Se P,Quiï¿½ï¿½reme Mientras Se P,Manuel Turizo,5/1/2020,467670966.0,347013964.0,306310424.0
